Fri Dec 20 08:47:36 2019
JOBID PARTITION NAME USER STATE TIME TIME_LIMI NODES NODELIST(REASON)
12852829 biology_f m39 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852830 biology_f m40 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852831 biology_f m41 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852832 biology_f m42 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852833 biology_f m43 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852834 biology_f m44 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852835 biology_f m45 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852836 biology_f m46 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852837 biology_f m47 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852838 biology_f m48 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852839 biology_f m49 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852840 biology_f m50 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852841 biology_f m51 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852842 biology_f m52 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852843 biology_f m53 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852844 biology_f m54 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852845 biology_f m55 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852846 biology_f m56 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852847 biology_f m57 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852848 biology_f m58 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852849 biology_f m59 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852850 biology_f m60 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852851 biology_f m61 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852852 biology_f m62 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852853 biology_f m63 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852854 biology_f m64 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852855 biology_f m65 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852856 biology_f m66 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852857 biology_f m67 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852858 biology_f m68 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852859 biology_f m69 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852860 biology_f m70 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852861 biology_f m71 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852862 biology_f m72 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852863 biology_f m73 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852864 biology_f m74 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852865 biology_f m75 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852866 biology_f m76 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852867 biology_f m77 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852868 biology_f m78 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852869 biology_f m79 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852870 biology_f m80 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852871 biology_f m81 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852872 biology_f m82 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852873 biology_f m83 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852874 biology_f m84 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852875 biology_f m85 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852876 biology_f m86 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852877 biology_f m87 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852878 biology_f m88 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852879 biology_f m89 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852880 biology_f m90 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852881 biology_f m91 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852882 biology_f m92 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852883 biology_f m93 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852884 biology_f m94 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852885 biology_f m95 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852886 biology_f m96 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852887 biology_f m97 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852888 biology_f m98 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852889 biology_f m99 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852890 biology_f m100 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852891 biology_f m101 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852892 biology_f m102 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852893 biology_f m103 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852894 biology_f m104 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852895 biology_f m105 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852896 biology_f m106 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852897 biology_f m107 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852898 biology_f m108 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852899 biology_f m109 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852900 biology_f m110 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852901 biology_f m111 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852902 biology_f m112 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852903 biology_f m113 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852904 biology_f m114 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852905 biology_f m115 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852906 biology_f m116 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852907 biology_f m117 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852908 biology_f m118 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852909 biology_f m119 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852910 biology_f m120 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852911 biology_f m121 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852912 biology_f m122 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852913 biology_f m123 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852914 biology_f m124 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852915 biology_f m125 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852916 biology_f m126 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852917 biology_f m127 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852918 biology_f m128 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852919 biology_f m129 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852920 biology_f m130 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852921 biology_f m131 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852922 biology_f m132 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852923 biology_f m133 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852924 biology_f m134 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852925 biology_f m135 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852926 biology_f m136 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852927 biology_f m137 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852928 biology_f m138 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852929 biology_f m139 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852930 biology_f m140 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852931 biology_f m141 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852932 biology_f m142 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852933 biology_f m143 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852934 biology_f m144 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852935 biology_f m145 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852936 biology_f m146 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852937 biology_f m147 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852938 biology_f m148 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852939 biology_f m149 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852940 biology_f m150 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852941 biology_f m151 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852942 biology_f m152 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852943 biology_f m153 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852944 biology_f m154 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852945 biology_f m155 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852946 biology_f m156 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852947 biology_f m157 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852948 biology_f m158 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852949 biology_f m159 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852950 biology_f m160 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852951 biology_f m161 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852952 biology_f m162 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852953 biology_f m163 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852954 biology_f m164 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852955 biology_f m165 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852956 biology_f m166 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852957 biology_f m167 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852958 biology_f m168 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852959 biology_f m169 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852960 biology_f m170 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852961 biology_f m171 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852962 biology_f m172 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852963 biology_f m173 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12852964 biology_f m174 andrzej PENDING 0:00 1:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
